condition 1 time (s),condition 1 tbr,condition 1 nai,condition 2 time (s),condition 2 tbr,condition 2 nai
4.0,6.761490414081602,0.0,4.0,13.572811558181755,0.0
5.0,3.793245987131791,0.0,5.0,8.350712974253629,0.0
6.0,1.9416198364920805,0.0,6.0,4.910407604260801,0.0
7.0,1.1606679530126283,0.03115384615384615,7.0,3.843001010249748,0.0
8.0,0.9125501942728955,0.40457264957264955,8.0,3.2819589772200377,0.0
9.0,0.6624431902343777,0.9648076923076923,9.0,2.6829085964496504,0.0
10.0,0.4775379497774907,0.9992307692307691,10.0,2.1505098952538515,0.0
11.0,0.4080491326325213,0.9992307692307691,11.0,1.7475405929443986,0.0
12.0,0.3107014263094005,0.999230769230769,12.0,1.8403722670273361,0.0
13.0,0.3586463469851907,0.9992307692307691,13.0,2.0865577863249323,0.0
14.0,0.4522643040920913,0.9992307692307691,14.0,2.7593556751138895,0.0
15.0,0.5071669014139105,0.9992307692307691,15.0,3.6611999983996917,0.0
16.0,0.6136956980584087,0.9992307692307691,16.0,3.534890944104589,0.0
17.0,0.8109813684667464,0.7292948717948718,17.0,2.1952518012942344,0.0
18.0,0.8186412019327306,0.6999786324786325,18.0,1.502839177205947,0.0
19.0,0.5833030259304423,0.9992307692307691,19.0,1.1695777933847298,0.006730769230769225
20.0,0.5718117859902676,0.9992307692307691,20.0,1.0455842982118921,0.08192307692307686
21.0,0.6256196951332178,0.9992307692307691,21.0,1.1889862909052475,0.0
22.0,0.6120176460454466,0.9992307692307691,22.0,1.4196425571722038,0.0
23.0,0.7417951914039451,0.8927136752136752,23.0,1.2805967061309005,0.0
24.0,0.8073934642038252,0.7467094017094018,24.0,0.95378623295341,0.2896153846153846
25.0,0.6065778686623424,0.9992307692307691,25.0,0.8653620451597878,0.5403846153846154
26.0,0.4895222159120325,0.9992307692307691,26.0,0.8422591862726507,0.6292307692307693
27.0,0.5061485261110134,0.9992307692307691,27.0,0.884024659533087,0.48773504273504276
28.0,0.5935643774312456,0.9992307692307691,28.0,1.0661104194695004,0.06239316239316235
29.0,0.7220237403384074,0.9492307692307691,29.0,1.1478015167214612,0.0
30.0,0.7180913728158884,0.9657692307692307,30.0,1.1481899654104883,0.0
31.0,0.7400976353815185,0.9240384615384614,31.0,1.0791202661878954,0.029999999999999978
32.0,0.6537076606456202,0.9888461538461538,32.0,1.048706699018603,0.07596153846153839
33.0,0.4712824819930813,0.9992307692307691,33.0,1.2140228708699015,0.0
34.0,0.4110257623283562,0.9992307692307691,34.0,1.3164158103669177,0.0
35.0,0.45597646273569975,0.9992307692307691,35.0,1.1969283693749415,0.0
36.0,0.5163695377223384,0.9992307692307691,36.0,1.0007622736715902,0.17574786324786323
37.0,0.47585463163971325,0.999230769230769,37.0,0.9036802787855522,0.41683760683760673
38.0,0.3770157075573629,0.9992307692307691,38.0,0.9538779780859119,0.2795299145299145
39.0,0.35878289029532107,0.9992307692307691,39.0,1.1666159760241934,0.016538461538461526
40.0,0.3819932372734868,0.9992307692307691,40.0,1.3797966323518547,0.0
41.0,0.4233555843736472,0.9992307692307691,41.0,1.5690206266570628,0.0
42.0,0.357118710528813,0.9992307692307691,42.0,2.1663371989275,0.0
43.0,0.3641612859315712,0.9992307692307691,43.0,2.102812552693733,0.0
44.0,0.4024864546780907,0.9992307692307691,44.0,1.6799605562451907,0.0
45.0,0.4422134207024298,0.9992307692307691,45.0,1.6900352628076298,0.0
46.0,0.43024271256799607,0.9992307692307691,46.0,1.7646492994668124,0.0
47.0,0.4911915323167766,0.9992307692307691,47.0,1.6983478423121423,0.0
48.0,0.5157203032611744,0.9992307692307691,48.0,1.3746806998078582,0.0
49.0,0.46861672005491917,0.9992307692307691,49.0,1.2027829844633577,0.0
50.0,0.5329508422338782,0.9992307692307691,50.0,1.3088313866370234,0.0
51.0,0.5349160956939413,0.9992307692307691,51.0,1.4715831254358234,0.0
52.0,0.4880614354447291,0.9992307692307691,52.0,1.4162249024001914,0.0
53.0,0.512281902984662,0.9992307692307691,53.0,1.7005696403266566,0.0
54.0,0.5760616695487172,0.9992307692307691,54.0,1.8139402652617405,0.0
55.0,0.716320367076352,0.9496153846153845,55.0,1.9825850342739908,0.0
56.0,0.7831436022304349,0.8450213675213676,56.0,2.3553482334376685,0.0
57.0,0.814139567210546,0.7435042735042736,57.0,2.2101964586719753,0.0
58.0,0.7424276443669019,0.901602564102564,58.0,3.001227774212226,0.0
59.0,0.5678467661585425,0.999230769230769,59.0,3.5519519511904347,0.0
60.0,0.5384729423618535,0.9992307692307691,60.0,2.8272399447460357,0.0
61.0,0.49967723239582496,0.9992307692307691,61.0,1.937536575055567,0.0
62.0,0.48696609851139994,0.9992307692307691,62.0,1.6512148190324167,0.0
63.0,0.5336329366158881,0.9992307692307691,63.0,1.8728015030785188,0.0
64.0,0.557445972394394,0.9992307692307691,64.0,2.7122411116371548,0.0
65.0,0.5871839151731462,0.9992307692307691,65.0,3.9196865542287105,0.0
66.0,0.6391052044450998,0.9992307692307691,66.0,3.5779841568869344,0.0
67.0,0.7302367208416456,0.9367307692307691,67.0,2.3232250056682324,0.0
68.0,0.8186727818040895,0.7246581196581197,68.0,1.838547428684632,0.0
69.0,0.7735621782399237,0.8548290598290598,69.0,1.508767905577539,0.0
70.0,0.66945304499521,0.9963461538461538,70.0,1.2452082413682766,0.0
71.0,0.6560036463307602,0.9992307692307691,71.0,1.1750901332361785,0.0
72.0,0.6935114090692063,0.9992307692307691,72.0,1.3245589334256955,0.0
73.0,0.7223951825845719,0.9557692307692308,73.0,1.277839774790047,0.0
74.0,0.7469287674795331,0.9121153846153847,74.0,1.109151062130869,0.012115384615384575
75.0,0.6748298607498423,0.9926923076923077,75.0,1.142021954147404,0.0076923076923076745
76.0,0.5789920380467737,0.9992307692307691,76.0,1.7487882062653561,0.0
77.0,0.5521049053806075,0.9992307692307691,77.0,2.341253656053999,0.0
78.0,0.5923891733494946,0.9992307692307691,78.0,1.8839814110899293,0.0
79.0,0.6340242155214234,0.9992307692307691,79.0,1.464250365645247,0.0
80.0,0.7540990725437904,0.8993803418803419,80.0,1.496573862158637,0.0
81.0,0.677956967193196,0.968076923076923,81.0,1.6400101057578755,0.0
82.0,0.49427032455182557,0.9992307692307691,82.0,1.5070555618801587,0.0
83.0,0.5107486076328874,0.999230769230769,83.0,1.5158497492328988,0.0
84.0,0.6250991561225695,0.9992307692307691,84.0,1.5472069719979349,0.0
85.0,0.7023041158655656,0.9915384615384615,85.0,1.2782222913764802,0.0
86.0,0.6657708652931625,0.9992307692307691,86.0,1.2430783563373307,0.0
87.0,0.6068463091150035,0.9992307692307691,87.0,1.4451138574118287,0.0
88.0,0.6543374547090133,0.9907692307692306,88.0,1.434244018992503,0.0
89.0,0.8098199050821937,0.7432264957264957,89.0,1.3315051504474704,0.0
90.0,0.9485637404773409,0.30410256410256403,90.0,1.305517385772529,0.0
91.0,1.0571254207945258,0.06307692307692303,91.0,1.3389788901170712,0.0
92.0,0.9063940690831643,0.4207264957264957,92.0,1.3459207352927691,0.0
93.0,0.7303265736776056,0.9302136752136753,93.0,1.3437181877693614,0.0
94.0,0.6132769111631836,0.9992307692307691,94.0,1.3362173588935486,0.0
95.0,0.5414501665686787,0.9992307692307691,95.0,1.2904851081343136,0.0
96.0,0.49426050959578816,0.9992307692307691,96.0,1.1083673461359167,0.03846153846153842
97.0,0.5226539309618743,0.9992307692307691,97.0,0.8970658241111851,0.44884615384615384
98.0,0.5465241786962678,0.9992307692307691,98.0,0.8315506406471569,0.6717094017094016
99.0,0.5645061225231028,0.9992307692307691,99.0,0.8288783813317558,0.6836752136752137
100.0,0.6097739416490343,0.9992307692307691,100.0,0.7846967888212707,0.8354273504273505
101.0,0.7048854132518367,0.9774999999999998,101.0,0.8011989003262707,0.7782478632478633
102.0,0.7721460259389149,0.8604487179487179,102.0,0.8376068815307744,0.6492136752136752
103.0,0.8062537321812735,0.7713247863247863,103.0,0.8187484773526212,0.724957264957265
104.0,0.7333828242091283,0.9367307692307691,104.0,0.9437688549738583,0.31963675213675213
105.0,0.6683579778285295,0.9992307692307691,105.0,1.1761346801026145,0.005384615384615375
106.0,0.7545287896281281,0.7451923076923076,106.0,1.5175072042779167,0.0
107.0,4.114492687099128,0.0,107.0,1.749426734884295,0.0
108.0,6.362602075311855,0.0,108.0,1.9815061619802283,0.0
109.0,3.9321500548555917,0.0,109.0,2.2972731546335035,0.0
110.0,2.015202099603388,0.0,110.0,2.0262212064708667,0.0
111.0,1.2463653054131125,0.0,111.0,1.731186199253624,0.0
112.0,0.949203493824439,0.3072649572649572,112.0,1.790826505161096,0.0
113.0,0.739404741089648,0.9089743589743589,113.0,1.8253693368317148,0.0
114.0,0.6561136728459529,0.9992307692307691,114.0,1.72383538106061,0.0
115.0,0.7064163923370562,0.9803846153846153,115.0,1.5748711045535757,0.0
116.0,0.7427919233947611,0.9196153846153846,116.0,1.5153945501923343,0.0
117.0,0.7273196328877888,0.9419230769230769,117.0,1.616556476170784,0.0
118.0,0.6131725496224858,0.9992307692307691,118.0,2.1433865812160997,0.0
119.0,0.5949909287891313,0.9992307692307691,119.0,2.405526291540563,0.0
120.0,0.677212645464248,0.9992307692307691,120.0,1.8513781527195037,0.0
121.0,0.6619334406578639,0.9992307692307691,121.0,1.693519761457792,0.0
122.0,0.6028273924770697,0.9992307692307691,122.0,2.5485225403805525,0.0
123.0,0.6580470265677204,0.9992307692307691,123.0,2.991541084840322,0.0
124.0,0.7134149563690331,0.9728846153846152,124.0,2.2255379252866954,0.0
125.0,0.6163240948764585,0.9992307692307691,125.0,1.658630449075616,0.0
126.0,0.5643961420896655,0.9992307692307691,126.0,1.551341035933874,0.0
127.0,0.7753222267130995,0.7928632478632478,127.0,1.4704934446506142,0.0
128.0,0.9712557468412687,0.2319017094017094,128.0,1.3596057160789812,0.0
129.0,1.0927011717947708,0.04057692307692305,129.0,1.151075085579889,0.0
130.0,1.3132207863953287,0.0,130.0,1.1552402361838547,0.0
131.0,1.2202475076022612,0.00115384615384615,131.0,1.0935509797716878,0.022499999999999975
132.0,0.8889482515550412,0.48536752136752137,132.0,1.2007444811622696,0.0023076923076923
133.0,0.8896743725596715,0.47098290598290604,133.0,1.4212424587175172,0.0
