condition 1 time (s),condition 1 tbr,condition 1 nai,condition 2 time (s),condition 2 tbr,condition 2 nai
4.376688000000003,37.93265301195704,0.0,4.336413000000004,32.974081219309085,0.0
4.596680000000002,37.49318386213025,0.0,4.583826000000008,32.59180235215359,0.0
4.8500680000000065,36.56077908140226,0.0,4.831864000000008,32.12012681495755,0.0
5.1107200000000095,34.891874258431486,0.0,5.093768000000003,30.107238699175383,0.0
5.349996000000004,32.73893713581495,0.0,5.3222830000000005,27.879087745343526,0.0
5.588013000000005,30.48467055101322,0.0,5.574801,25.850027631488484,0.0
5.844493000000007,28.35054951504136,0.0,5.820617000000001,24.16083341971011,0.0
6.077233000000002,26.316385502009794,0.0,6.066625000000003,22.76410746402633,0.0
6.322007000000001,23.615292778300965,0.0,6.315040000000005,21.343801073304924,0.0
6.570101999999998,20.375487297922863,0.0,6.567938000000007,19.184192923806407,0.0
6.8195190000000006,18.059664603378376,0.0,6.809046000000006,17.164416755452415,0.0
7.068419999999998,16.510153726384537,0.0,7.0568730000000075,15.735440173461907,0.0
7.311779999999996,15.401675129492954,0.0,7.3122050000000085,14.686820614767115,0.0
7.56077,14.448093636321264,0.0,7.553151000000011,13.879667595532872,0.0
7.810759000000003,13.439962955372504,0.0,7.81605700000001,13.194063590587486,0.0
8.051867000000005,12.315874098172447,0.0,8.04461500000001,12.48393135314937,0.0
8.301697000000006,11.090533877745443,0.0,8.30341600000001,11.678047323782769,0.0
8.547193000000012,9.822879200057848,0.0,8.54494100000001,10.799010631875465,0.0
8.807182000000019,8.588279513324567,0.0,8.793293000000013,9.881208047469624,0.0
9.04455200000002,7.4414745964926725,0.0,9.054374000000022,8.956885946920591,0.0
9.322546000000022,6.406577753162649,0.0,9.285224000000028,8.035398197800298,0.0
9.539988000000024,5.49406819047619,0.0,9.557151000000035,7.136329570615355,0.0
9.785624000000023,4.7101297607014985,0.0,9.783552000000036,6.27704497487447,0.0
10.034555000000024,4.051611212233207,0.0,10.025912000000037,5.466550825997706,0.0
10.299589000000028,3.509489782226581,0.0,10.282976000000035,4.715217925910652,0.0
10.541520000000025,3.0722218913922026,0.0,10.525381000000035,4.038764526496636,0.0
10.777529000000024,2.730109582369367,0.2284172661870503,10.77105400000004,3.4605119645524316,0.0
11.025119000000027,2.474538421998625,0.5017985611510791,11.025201000000042,3.0164386028450885,0.0
11.26906200000003,2.297537150746468,0.6696642685851321,11.263742000000041,2.737107464261948,0.22122302158273374
11.520110000000034,2.188270155171479,0.775179856115108,11.513741000000042,2.6284707776496985,0.33393285371702636
11.781712000000038,2.131076491157655,0.8339328537170264,11.756275000000041,2.6596307153070557,0.30515587529976024
12.019798000000032,2.106119574400207,0.8550873586844808,12.008658000000038,2.7681683326819253,0.1828537170263789
12.267176000000038,2.091867636170206,0.86896197327852,12.258805000000036,2.8834856756774214,0.08478931140801639
12.515642000000037,2.069149791745339,0.8874614594039054,12.50318300000003,2.9489494407352823,0.039311408016444
12.767125000000037,2.027106464198825,0.9244604316546762,12.761570000000034,2.93590748541141,0.05472764645426519
13.003645000000047,1.964125647729184,0.974563206577595,13.013894000000032,2.842091073989429,0.11485097636176768
13.252373000000045,1.8870408507730385,0.9999999999999999,13.237835000000034,2.684379089432383,0.28597122302158273
13.507314000000049,1.8085084720612223,0.9999999999999999,13.501597000000036,2.4939845510035945,0.47781774580335734
13.747820000000043,1.7432299622603709,0.9999999999999999,13.73807900000004,2.3108277873477046,0.6600719424460433
13.997729000000048,1.705587895735107,0.9999999999999999,13.988070000000045,2.172824725204382,0.7895683453237411
14.24123500000005,1.7026374200380445,0.9999999999999999,14.244044000000049,2.101548516872736,0.8612538540596093
14.506744000000046,1.733704080822419,0.9999999999999999,14.478475000000048,2.0916579509780813,0.86896197327852
14.747721000000045,1.7946099655132106,0.9999999999999999,14.734005000000048,2.1264038795576004,0.841127098321343
14.990577000000048,1.8806266886546306,0.9999999999999999,14.968395000000054,2.1845216363280744,0.7787769784172662
15.228120000000049,1.9861661919214957,0.9583761562178827,15.216292000000053,2.2413198369229312,0.7272182254196642
15.47977600000005,2.1040483929625338,0.856628982528263,15.459325000000051,2.2707558397840866,0.6948441247002398
15.72614400000005,2.2238098722193937,0.7416067146282974,15.709219000000049,2.2569665965013206,0.7128297362110313
15.976498000000051,2.332815063455061,0.6372901678657075,15.95853300000005,2.1969320167088924,0.7679856115107914
16.22163800000005,2.413221837032464,0.5629496402877698,16.201851000000048,2.099537968575415,0.8635662898252826
16.46725300000005,2.4471473189855546,0.5341726618705037,16.454627000000052,1.981360513519944,0.961459403905447
16.719157000000042,2.4270773048321894,0.5473621103117506,16.69668700000005,1.858963979097216,0.9999999999999999
16.98841400000005,2.359586709045586,0.6121103117505995,16.946004000000034,1.74315119861246,0.9999999999999999
17.21551600000005,2.2630151037476924,0.7068345323741009,17.205681000000034,1.6390697256341218,0.9999999999999999
17.461944000000038,2.1578049690771794,0.8039568345323742,17.44560100000003,1.5471841602049885,0.9999999999999999
17.700440000000043,2.058313513623585,0.8982528263103802,17.692875000000022,1.4739980990847679,0.9999999999999999
17.974115000000033,1.9699654572639043,0.9676258992805755,17.929352000000005,1.4327887198776743,0.9999999999999999
