condition 1 time (s),condition 1 tbr,condition 1 nai,condition 2 time (s),condition 2 tbr,condition 2 nai
4.353916000000002,29.763986318615544,0.0,4.346702000000002,32.401520316863056,0.0
4.590439000000005,28.61093491777895,0.0,4.586218000000002,35.980791129105214,0.0
4.847863000000004,27.2096568894657,0.0,4.823386000000003,34.118547836155436,0.0
5.083875000000007,26.148601812695134,0.0,5.065444000000005,29.066340777799663,0.0
5.34508700000001,22.15800977380169,0.0,5.312351000000007,23.856410743687928,0.0
5.582956000000007,18.147940583064695,0.0,5.563346000000008,19.50152308189499,0.0
5.827899000000009,14.969390365679182,0.0,5.818279000000011,16.13453268186599,0.0
6.07028700000001,12.723475493246845,0.0,6.058161000000009,13.610588351284257,0.0
6.325804000000011,11.261590169394072,0.0,6.322187000000008,11.721233303753722,0.0
6.591413000000016,10.377247966717723,0.0,6.556718000000011,10.307504123105616,0.0
6.813385000000017,9.860013028218207,0.0,6.797104000000014,9.239251571742052,0.0
7.060934000000017,9.592995987894247,0.0,7.050174000000015,8.383173166095967,0.0
7.311741000000018,9.554324186601118,0.0,7.290140000000018,7.652910487759158,0.0
7.5547540000000195,9.67918236644334,0.0,7.55116400000002,7.003877367186966,0.0
7.806279000000025,9.840367113495269,0.0,7.790622000000023,6.38855346723329,0.0
8.051706000000022,9.934267549431814,0.0,8.038237000000024,5.7776443335008505,0.0
8.295971000000023,9.941288644363969,0.0,8.28350700000003,5.185997052447803,0.0
8.550456000000034,9.791652515801593,0.0,8.53298000000004,4.625394706420167,0.0
8.792342000000035,9.412650341064543,0.0,8.781128000000042,4.100328563151875,0.0
9.040807000000035,8.789964439727967,0.0,9.02162000000004,3.6210259973254466,0.0
9.285401000000036,7.997387395785218,0.0,9.270183000000042,3.19123102499296,0.0
9.534659000000044,7.124806044276303,0.0,9.528223000000049,2.8038412515409066,0.0
9.78510700000005,6.271738762040264,0.0,9.764975000000055,2.449803933563633,0.0
10.03461600000005,5.506186955077804,0.0,10.020611000000061,2.1251382545393938,0.03493788819875778
10.28211200000005,4.857162880566973,0.0,10.266500000000061,1.8317539055999619,0.20531400966183574
10.52642800000005,4.333158198750906,0.0,10.50745900000006,1.575079048847187,0.3985507246376811
10.793348000000051,3.929744062318103,0.0,10.765562000000065,1.3609364545197005,0.6497584541062802
11.022169000000055,3.631602066741464,0.0,11.006009000000066,1.1917171699655047,0.875
11.274121000000063,3.4132882285577044,0.0,11.260982000000071,1.0650103863635274,0.9852484472049688
11.513214000000072,3.24798033460567,0.0,11.498495000000073,0.975774739230056,0.9999999999999999
11.768066000000074,3.114489190370879,0.0,11.749903000000076,0.9201283871802385,0.9999999999999999
12.01271500000008,3.0028153948349714,0.0,12.012423000000073,0.8925338227134867,0.9999999999999999
12.259148000000083,2.911751884597772,0.0,12.253469000000079,0.8868958951697596,0.9999999999999999
12.510879000000076,2.8395945598413457,0.0,12.495350000000084,0.8978761897868852,0.9999999999999999
12.754269000000079,2.7759648598175017,0.0,12.74627400000008,0.9210116341138993,0.9999999999999999
13.01470200000008,2.7060023859598354,0.0,12.985337000000087,0.9531805935717065,0.9999999999999999
13.246111000000077,2.615916871485257,0.0,13.23351700000009,0.9922168629558858,0.9999999999999999
13.497640000000082,2.498939106972319,0.0,13.483784000000094,1.0357798035040369,0.9999999999999999
13.749142000000075,2.3585942149264265,0.0,13.731543000000098,1.080770093285733,0.9759316770186335
13.992221000000079,2.2041087219781046,0.0,13.9794530000001,1.1240453089439875,0.9433229813664595
14.258150000000082,2.0427777904738806,0.08229813664596268,14.232648000000102,1.1619071429388872,0.9099378881987576
14.492405000000078,1.8807432935583395,0.16545893719806762,14.464720000000108,1.1914707427746305,0.875
14.738023000000071,1.733290648985285,0.28381642512077293,14.722226000000111,1.2117892365859348,0.8563664596273292
14.982356000000067,1.6168498328345446,0.3635265700483092,14.971644000000111,1.223695474873759,0.8429951690821258
15.226834000000071,1.5361917625279895,0.4384057971014492,15.22058700000011,1.2318328444384956,0.8272946859903382
