condition 1 time (s),condition 1 tbr,condition 1 nai,condition 2 time (s),condition 2 tbr,condition 2 nai
4.348162000000004,64.99229193673239,0.0,4.349060000000007,34.71580662463893,0.0
4.595696000000003,59.69321724170179,0.0,4.613921000000008,32.287227877912,0.0
4.838584000000004,52.73289885399535,0.0,4.836897000000009,29.29737237409413,0.0
5.104461000000007,45.96226152432851,0.0,5.086827000000012,26.38381953187848,0.0
5.32938200000001,40.09141411909825,0.0,5.343261000000013,23.725394201450047,0.0
5.573979000000011,35.26158039449826,0.0,5.587311000000012,20.029045121449858,0.0
5.827396000000014,31.421630176577082,0.0,5.832305000000017,16.273666940518083,0.0
6.071869000000016,28.438966533373673,0.0,6.082323000000019,13.356036042321193,0.0
6.371865000000015,25.88299828495431,0.0,6.328664000000019,11.295843917719923,0.0
6.577306000000015,22.27836902375496,0.0,6.575775000000018,9.939554493849066,0.0
6.823799000000015,18.8196121984348,0.0,6.836224000000017,9.075997295415817,0.0
7.076532000000019,16.25905967144752,0.0,7.071718000000016,8.537171371303655,0.0
7.321590000000024,14.418981486994664,0.0,7.323340000000016,8.18254329899582,0.0
7.552462000000024,13.120625283082564,0.0,7.5672070000000105,7.886328747124274,0.0
7.808061000000026,12.22007542048905,0.0,7.823092000000015,7.584156787173564,0.0
8.055985000000026,11.551964870617887,0.0,8.059048000000015,7.229013483194373,0.0
8.315543000000032,10.937494943355063,0.0,8.311513000000016,6.771086945185916,0.0
8.550575000000036,10.282003461521224,0.0,8.55861200000002,6.218336854567408,0.0
8.792161000000036,9.551034237032306,0.0,8.81606300000002,5.6159995056827,0.0
9.043602000000043,8.750118072365787,0.0,9.051369000000026,4.998996399604417,0.0
9.308103000000045,7.929392368414707,0.0,9.318414000000027,4.395307922247595,0.0
9.578081000000042,7.140644254202062,0.0,9.55096000000003,3.8275970755639266,0.0
9.794614000000053,6.400971239321246,0.0,9.795930000000022,3.3142134895138406,0.0
10.053538000000051,5.717144561934538,0.0,10.04381900000002,2.8633805853957734,0.0
10.280997000000054,5.097156183778651,0.0,10.292807000000025,2.4775758153667136,0.0
10.538998000000058,4.551460289235688,0.0,10.541452000000028,2.1535184467877464,0.0
10.787552000000066,4.081694014089299,0.0,10.786224000000034,1.8833807566953187,0.0
11.029478000000063,3.6783771831723087,0.0,11.031147000000043,1.6575886901315968,0.1695462478184991
11.269889000000068,3.3287349547844878,0.0,11.285524000000056,1.4664245410682362,0.6117801047120419
11.538743000000071,3.0191731960168355,0.0,11.521598000000056,1.3027370754357508,0.9623036649214659
11.77075400000007,2.739359195868125,0.0,11.772625000000057,1.1633102714856935,0.9992146596858638
12.030210000000077,2.4853259479976546,0.0,12.029337000000062,1.0472563631911695,0.9992146596858638
12.271550000000083,2.2571549274916363,0.0,12.297865000000078,0.9544145145334703,0.9992146596858638
12.517185000000087,2.0568390541578006,0.0,12.539310000000082,0.8850921624164794,0.9992146596858638
12.773418000000092,1.8831601522136863,0.0,12.764127000000087,0.8398264267147546,0.9992146596858638
13.017448000000092,1.7390587052497766,0.06439790575916231,13.01926800000009,0.8190490795066616,0.9992146596858638
13.255808000000096,1.636480543168774,0.20741710296684118,13.260760000000099,0.8204444515293472,0.9992146596858638
13.502456000000093,1.580427332780457,0.32469458987783595,13.5095070000001,0.8380494753808033,0.9992146596858638
13.758175000000099,1.5610406592160955,0.36867364746945896,13.750035000000107,0.8641076058510915,0.9992146596858638
13.992407000000107,1.5609827323014052,0.36867364746945896,13.99935400000011,0.8918435563211056,0.9992146596858638
14.24483000000011,1.5650234657125242,0.35767888307155327,14.250506000000108,0.9167919797815332,0.9992146596858638
14.487247000000112,1.5650946827782835,0.35767888307155327,14.497887000000116,0.9374056416796877,0.9992146596858638
14.729759000000115,1.559042716373896,0.37233856893542755,14.744418000000124,0.9544597189836078,0.9992146596858638
14.976560000000125,1.548356212592255,0.39799301919720764,14.997522000000131,0.9680444885782858,0.9992146596858638
15.228583000000125,1.536813122380096,0.4321989528795811,15.23851000000013,0.9776941792345117,0.9992146596858638
