calibration time (s),calibration tbr,calibration nai,condition 1 time (s),condition 1 tbr,condition 1 nai,condition 2 time (s),condition 2 tbr,condition 2 nai
1.7761490000000013,37.610844155181205,0.0,2.0101729999999995,15.49766940071087,0.0,2.290519999999994,5.786288263109698,0.0
2.783673000000003,8.693708168656109,0.0,3.0112130000000032,16.526043329569344,0.0,3.234615000000001,4.490745050862059,0.0
3.8129570000000066,2.170847168062463,0.0,4.013645000000002,1.4406845858478399,0.08402489626556019,4.243092000000005,0.5225910719163336,0.9999999999999999
4.7902980000000115,3.0334001683122005,0.0,5.015482000000005,3.7239198832267038,0.0,5.249442999999999,0.5274382290219776,0.9999999999999999
5.772768000000012,3.1366863422722076,0.0,6.020126000000008,3.8775005978455086,0.0,6.141060999999993,0.5865383448886469,0.9999999999999999
6.813688000000027,2.5049609687502468,0.0,7.002214000000016,1.5972595768435247,0.0,7.132252999999996,0.8853375221278483,0.9999999999999999
7.77922700000003,1.7596254319115874,0.0,8.010771000000023,0.8781282243012085,0.9999999999999999,8.173348999999988,0.5980176361830096,0.9999999999999999
8.806511000000034,1.7215847294237223,0.0,9.000913000000024,1.2150636068078184,0.6960580912863071,9.051085000000024,0.8055471930977525,0.9999999999999999
9.769320000000066,2.2379313517650883,0.0,9.998763000000038,0.8115051277547162,0.9999999999999999,9.989807000000031,2.8901513237810033,0.0
10.763297000000081,2.256978669420142,0.0,11.000035000000054,0.9024926801514396,0.9999999999999999,11.059305000000025,1.0489725276694528,0.9999999999999999
11.770095000000099,1.5036531887824172,0.028008298755186702,11.989920000000069,1.4829597460636734,0.040456431535269725,12.195894000000038,0.49719844091565263,0.9999999999999999
12.759973000000116,1.3790003613967599,0.20228215767634855,12.998571000000078,1.9094581931008878,0.0,13.22260200000006,0.7131917205859417,0.9999999999999999
13.776538000000125,1.6237255269155544,0.0,13.990927000000086,1.2317570474375616,0.6282849239280776,14.148266000000095,1.1213344148439752,0.912863070539419
14.762419000000136,1.7218751920901736,0.0,14.9899830000001,0.7690060951255665,0.9999999999999999,15.159362000000124,0.709811376780237,0.9999999999999999
15.773052000000154,1.6191795116223042,0.0,15.985364000000112,0.8329590914728103,0.9999999999999999,16.19155600000016,0.28456995575899413,0.9999999999999999
16.750085000000144,1.241786467982909,0.6040802213001384,16.98583600000009,0.67356667657366,0.9999999999999999,17.214203000000182,0.6083866317710682,0.9999999999999999
17.744052000000117,1.375263928870846,0.21196403872752417,17.982016000000066,0.6585862986110507,0.9999999999999999,18.155259000000214,1.356444447997917,0.28941908713692943
18.75231000000005,1.2140516099505076,0.6960580912863071,18.97365500000005,0.8685124682719554,0.9999999999999999,19.072067000000224,1.6786770195041496,0.0
19.758338000000002,1.4786460571782603,0.04979253112033193,19.98000100000003,0.8822976669924371,0.9999999999999999,20.011839000000215,1.8750469688756852,0.0
20.75120199999994,1.3237682244794837,0.36687413554633463,20.985548,1.2555897410691608,0.5701936376210235,20.956755000000168,1.219915510203752,0.6718533886583679
21.760463999999896,1.5709253866084758,0.0,21.99963299999994,1.0112100148581973,0.9999999999999999,22.143293000000128,1.1395401493092367,0.8910788381742738
22.742033999999876,1.4372115045864258,0.0933609958506224,22.976509999999923,1.0267206090384764,0.9999999999999999,23.076147000000187,1.1872358695715177,0.7589903181189488
23.75143299999984,1.8436242992459866,0.0,23.972821999999873,1.3932616566255758,0.16355463347164592,24.110247000000186,1.3950115745384224,0.16355463347164592
24.74284899999978,1.905189939877212,0.0,24.979873999999842,1.4833726685293613,0.040456431535269725,25.061345000000184,1.5533052975836015,0.0
25.737781999999733,1.5449171255398517,0.0,25.991918999999797,1.085306696996513,0.9782157676348546,26.011091000000192,1.5684783063365224,0.0
26.745261999999702,1.923943420075347,0.0,26.974243999999754,1.279568283902921,0.4975795297372061,26.952515000000165,1.686129680058214,0.0
27.738646999999656,2.5414256850190533,0.0,27.95799999999972,1.0940714963988387,0.9688796680497925,27.94741200000011,2.0313863878124656,0.0
28.729548999999565,2.4242299984038476,0.0,28.96924299999966,0.9234630110829256,0.9999999999999999,28.942151000000106,1.8315283253669523,0.0
29.73305399999955,1.4161431676295506,0.12448132780082984,29.958026999999625,0.9351640261944993,0.9999999999999999,29.967567000000077,1.7965997704249757,0.0
30.726996999999493,1.2572352560961608,0.5605117565698479,30.96417799999959,0.7701444606275657,0.9999999999999999,31.113590000000062,1.5439904126518562,0.0
31.74820599999946,1.4639326279970504,0.06535269709543569,31.954452999999525,1.2294568565727555,0.6331258644536654,32.13947000000009,3.3572162940620323,0.0
32.72169999999942,1.5815085894758563,0.0,32.977343999999505,1.1794882908311408,0.7783540802213003,33.06802800000007,3.52849702234259,0.0
33.7286779999994,1.5149319135588888,0.02178423236514523,33.96217599999948,0.7842738354826427,0.9999999999999999,34.14027000000001,1.293205380682848,0.4346473029045643
34.719401999999405,1.334126108106735,0.3475103734439834,34.957018999999484,0.6641500929249576,0.9999999999999999,35.185868999999855,1.4936496647762678,0.03734439834024899
35.71725999999942,0.6144627705346146,0.9999999999999999,35.95255199999956,0.6604033827127108,0.9999999999999999,36.10262199999979,1.5808390426951178,0.0
36.72973099999939,0.5081056219186878,0.9999999999999999,36.95317999999962,0.7883020623886756,0.9999999999999999,37.134552999999705,1.0652072466387277,0.9999999999999999
37.71224899999939,0.5859627396610927,0.9999999999999999,37.94341699999968,1.3597864402062976,0.274896265560166,37.95784599999967,1.0394602306822769,0.9999999999999999
38.720605999999435,0.5601288674427016,0.9999999999999999,38.947682999999664,1.079393717862659,0.9875518672199168,39.14433899999968,0.8676962838470086,0.9999999999999999
39.707228999999465,0.7773827618506485,0.9999999999999999,39.941196999999676,0.9223651197517478,0.9999999999999999,40.09187099999959,1.2451606049149588,0.5992392807745504
40.72151699999949,0.5045023673421046,0.9999999999999999,40.93629799999962,1.1658317566492906,0.8412863070539418,41.217516999999475,1.2849923111045767,0.47821576763485474
41.7095739999995,0.7973146695564232,0.9999999999999999,41.93503299999967,0.9568876713606049,0.9999999999999999,42.072807999999384,1.3040683646407916,0.39107883817427386
42.70566399999953,1.4048218014978866,0.13692946058091285,42.93538299999967,0.9614232274224874,0.9999999999999999,43.09515899999932,2.4144951336868927,0.0
43.705965999999556,0.9641014858083713,0.9999999999999999,43.93174699999975,0.7661533200393063,0.9999999999999999,44.09166699999922,3.9154986226207074,0.0
44.69884099999958,1.1697188264725404,0.836445366528354,44.93631499999976,0.7247209728448094,0.9999999999999999,45.02699199999912,3.504412749599292,0.0
45.70395899999962,1.6084515282562963,0.0,45.93562799999977,0.8994621060409884,0.9999999999999999,46.00145699999912,1.1182904748302191,0.9190871369294604
46.701369999999635,1.9552756995227238,0.0,46.94747899999982,1.4282849554719452,0.10580912863070542,46.93878599999913,1.7472237986318455,0.0
47.69829799999966,2.303535643212984,0.0,47.92027399999981,1.3869497973248541,0.187759336099585,48.06680799999915,0.9662708776133033,0.9999999999999999
48.69921499999963,1.6084183514879045,0.0,48.92261899999987,1.3221980553108277,0.3765560165975104,49.00919599999893,0.8271327284492559,0.9999999999999999
49.69616799999969,1.4971083156969438,0.03734439834024899,49.92363599999991,1.0404538951500697,0.9999999999999999,49.992381999998926,1.0442521370507967,0.9999999999999999
50.69868899999972,1.9907476250335783,0.0,50.91927999999988,1.1369542892429312,0.8941908713692945,50.90677499999895,0.9441574277312229,0.9999999999999999
51.68849199999975,1.572209781769194,0.0,51.91890699999991,1.2380513308621393,0.6089211618257262,52.130722999998945,1.8531881114191604,0.0
52.69101499999976,1.7789556096774481,0.0,52.91477499999995,1.0198964385702545,0.9999999999999999,53.208603999998836,2.3480997885785393,0.0
53.684428999999724,1.2471125489736674,0.5943983402489625,53.91909599999994,0.8988458313074386,0.9999999999999999,54.107504999998675,2.2966714579815575,0.0
54.68849399999967,1.190963733612188,0.7493084370677732,54.91120699999994,1.046957741207813,0.9999999999999999,55.04857199999863,1.1364327125953007,0.8941908713692945
55.682416999999646,2.4001699036441346,0.0,55.92214599999992,0.9391744211243253,0.9999999999999999,56.10978299999858,1.0724785271698705,0.9999999999999999
56.69944499999964,2.7402953974880826,0.0,56.91430099999995,0.9353646027548301,0.9999999999999999,57.07330199999851,1.392341062251367,0.16839557399723373
57.67951199999965,1.9444022067366398,0.0,57.91409299999993,0.893591286139648,0.9999999999999999,58.0978429999984,1.119923234564523,0.9190871369294604
58.698806999999654,2.5221829176081854,0.0,58.91915499999995,1.0122637656350106,0.9999999999999999,58.91432799999835,1.2730760551780573,0.5169432918395573
59.67475499999964,2.401809235717978,0.0,59.90961799999995,1.0803988949154568,0.9844398340248961,60.024606999998426,1.3201482241306561,0.3765560165975104
60.66778699999966,1.919293262322416,0.0,60.90053899999998,1.1191706383265068,0.9190871369294604,61.01668699999834,1.711342548172345,0.0
61.66813299999964,1.3721382359215826,0.21680497925311198,61.90646100000001,1.0897162130817826,0.9719917012448133,62.097566999998314,2.8132526060774365,0.0
62.67216799999969,1.1836759644431631,0.7589903181189488,62.89716400000006,1.0227232069666763,0.9999999999999999,62.97976799999828,1.8603073303771533,0.0
63.67161799999968,1.768074804926505,0.0,63.89610900000005,0.9298170981959637,0.9999999999999999,64.04187399999827,1.6220455505600737,0.0
64.66917099999971,1.7401797534180934,0.0,64.8960300000001,0.8428349914912219,0.9999999999999999,64.92776899999826,1.1454494656988683,0.8848547717842323
65.67112299999975,1.0203612044839891,0.9999999999999999,65.88785100000015,0.7791623985979513,0.9999999999999999,66.01613899999832,0.7283953641053151,0.9999999999999999
66.659945,0.9273672174151909,0.9999999999999999,66.88096400000026,0.7487490019598915,0.9999999999999999,66.93988899999837,0.8341955244437393,0.9999999999999999
67.66104400000006,1.129143959389781,0.9066390041493775,67.88239100000037,0.9181630380947855,0.9999999999999999,67.9148599999984,1.0417262127409805,0.9999999999999999
68.6614900000001,1.2890364613402288,0.4540110650069157,68.88175300000042,0.9818194101989751,0.9999999999999999,68.97187699999841,0.791212667956615,0.9999999999999999
69.65698000000023,1.3377350688206429,0.32814661134163203,69.8861990000004,0.9866952030699739,0.9999999999999999,69.94872999999853,1.574161555004752,0.0
70.65741900000042,1.162559913223511,0.8537344398340249,70.87926200000037,0.7205299299071292,0.9999999999999999,70.95625799999857,1.7320630294909087,0.0
71.65094500000055,1.4741730724317637,0.04979253112033193,71.8859140000004,0.7026679642845107,0.9999999999999999,71.8894559999985,1.4309963438656141,0.09958506224066387
72.65064000000064,1.645347092928406,0.0,72.87746400000039,1.1892308397630649,0.754149377593361,72.92470599999855,1.948366775932124,0.0
73.6517000000007,1.9963500009101411,0.0,73.86460600000036,1.3861050488289788,0.187759336099585,73.88765399999843,2.3057747235307398,0.0
74.67427100000074,1.0530707985282572,0.9999999999999999,74.87700900000043,0.9723245581954897,0.9999999999999999,74.91430999999851,2.010240166830772,0.0
75.65761200000073,1.4039853357725194,0.13692946058091285,75.86460200000053,1.2598493870457455,0.55567081604426,75.9119419999985,1.9015937476795035,0.0
76.64760500000082,1.7799246060849454,0.0,76.85666300000052,1.1024455158018929,0.9564315352697095,76.8777649999985,1.9201918835032115,0.0
77.64546700000088,1.7876627312656974,0.0,77.86106700000059,0.7934234680400201,0.9999999999999999,77.86711899999845,1.244649033095826,0.5992392807745504
78.64058000000108,1.4637526647554238,0.06535269709543569,78.86293900000068,0.9605933935297799,0.9999999999999999,78.88715299999843,1.0707115692431344,0.9999999999999999
79.63657800000102,1.5918444081284921,0.0,79.85773300000076,1.1166339380500103,0.9346473029045642,79.87046899999852,1.2790753697953252,0.4975795297372061
80.6514400000011,1.8178861920537566,0.0,80.85122500000075,0.9237238686851773,0.9999999999999999,80.85767599999853,1.2618013256122629,0.55567081604426
81.65259700000125,2.183352250863519,0.0,81.85116300000074,0.8883194046514333,0.9999999999999999,81.8764139999987,1.1149689489240717,0.937759336099585
82.6334510000013,2.325036617783833,0.0,82.85038800000082,1.1692197072467558,0.836445366528354,82.85515399999868,1.3127509722688793,0.39107883817427386
83.6333220000013,2.471194306091729,0.0,83.84284200000083,1.210583802562277,0.7105809128630706,83.84995099999878,0.8095128054521287,0.9999999999999999
84.63239200000135,2.437331188417895,0.0,84.85286900000088,0.6814598606974018,0.9999999999999999,84.85278299999878,0.6777355545536218,0.9999999999999999
85.62920000000132,1.8494359542514998,0.0,85.84231500000092,0.6431336384978129,0.9999999999999999,85.84516999999879,0.6842762544650102,0.9999999999999999
86.62721100000142,2.3428580656635343,0.0,86.83750700000101,0.9561101777699635,0.9999999999999999,86.84642299999891,0.8079398822338565,0.9999999999999999
