calibration time (s),calibration tbr,calibration nai,condition 1 time (s),condition 1 tbr,condition 1 nai,condition 2 time (s),condition 2 tbr,condition 2 nai
1.9834000000000003,47.70351838185125,0.0,2.03901,48.64983892176128,0.0,2.0040909999999994,35.914781054592765,0.0
2.9848380000000043,139.09221218245426,0.0,3.004157,80.36372209536789,0.0,2.9960120000000012,77.68841498282163,0.0
3.983358000000006,223.77092133829834,0.0,4.018834000000003,39.61779880215671,0.0,3.9958150000000057,53.766863872981176,0.0
4.9783090000000065,191.3839322003527,0.0,5.018736000000008,15.678259912939447,0.0,4.991371000000004,15.160361888527834,0.0
5.990309000000002,62.62550819027162,0.0,6.020174000000002,16.263346006821717,0.0,5.991498000000004,17.455983140360726,0.0
6.979705000000007,10.437560682157082,0.0,6.995500999999998,5.184778333720095,0.0,7.000471000000007,9.72138857360293,0.0
7.995744000000011,5.219199726349657,0.0,7.994810000000004,1.4364607476208127,0.6912171507607192,7.992208000000009,2.1434848923843646,0.11514522821576763
8.974084000000015,4.436853662453906,0.0,8.999079000000025,1.7375483625810335,0.4346473029045643,8.985825000000023,1.568361722294891,0.5847164591977869
9.990529000000018,3.8672417839621183,0.0,9.989626000000024,3.556160957633806,0.0,9.98905300000004,5.515372294122758,0.0
10.972419000000029,3.3222743620398143,0.0,10.994598000000027,2.98024041299695,0.0,10.97877400000004,4.007008354017596,0.0
11.969381000000041,2.8450118272945613,0.0,11.986194000000035,2.3850389399997325,0.018672199170124495,11.978140000000037,2.123496603055169,0.12759336099585056
12.968856000000049,2.3159863698126344,0.0466804979253112,12.980419000000046,7.102682884013748,0.0,12.985194000000032,2.3672111373645786,0.02178423236514523
13.972309000000058,2.292816972826161,0.04979253112033193,13.981271000000046,20.93346803513016,0.0,13.969522000000044,1.6334354307291084,0.5072614107883817
14.967076000000064,1.8000795121250166,0.38623789764868605,14.98812600000005,8.984984892514767,0.0,14.958899000000056,1.4405774293248834,0.6815352697095436
15.965539000000065,2.061875353045531,0.1829183955739972,15.97907900000005,1.6973383865354792,0.47821576763485474,15.96108500000005,1.499036295562927,0.6524896265560166
16.968428999999997,2.5708183965770157,0.0,17.001961000000048,1.389475620260773,0.7202627939142462,16.951138000000032,2.0511130912293734,0.187759336099585
17.966323999999954,2.792739796061069,0.0,17.989169000000036,1.1132009404391277,0.8568464730290456,17.952438000000008,1.7525303051230903,0.4201244813278009
18.959322999999916,1.4578407405295597,0.6718533886583679,18.966559999999987,1.7165183508960467,0.44917012448132787,18.952850999999953,1.8766521416740127,0.303941908713693
19.96170799999987,1.7614110116591561,0.4152835408022131,19.966985999999956,1.6514064483228543,0.5072614107883817,19.946121999999903,1.4382931978363944,0.6912171507607192
20.960192999999823,2.287120384418507,0.059128630705394224,20.969204999999928,1.2194075288470303,0.8122406639004149,20.943096999999852,1.4697253371234635,0.6718533886583679
21.95401899999978,2.7690544150696335,0.0,21.9572189999999,1.5047854027190553,0.642807745504841,21.943967999999803,3.2353792593057635,0.0
22.95801699999973,2.734938508496402,0.0,22.957503999999886,2.4538990791077673,0.0,22.953102999999757,2.8837914565650884,0.0
23.947983999999682,5.038051068960605,0.0,23.954777999999855,2.3962832491478956,0.01556016597510376,23.933541999999704,2.119435306108206,0.12759336099585056
24.959096999999623,3.828481810458333,0.0,25.05797899999985,2.5451908681991013,0.0,24.93441099999964,3.111554502675992,0.0
25.9631089999996,3.342964663440279,0.0,25.971792999999828,2.7758770694184745,0.0,25.930525999999617,2.135619644334639,0.1213692946058091
26.942453999999536,4.117058863643261,0.0,26.949140999999784,2.7986440781732664,0.0,26.92871699999957,1.4742691989617274,0.6718533886583679
