subject,group,c1_tbr_mean,c1_tbr_median,c1_tbr_std,c1_tbr_iqr,c1_tbr_min,c1_tbr_max,c1_tbr_p25,c1_tbr_p75,c1_tbr_slope,c1_tbr_trend_r,c1_tbr_leQ25_prop_focus,c1_tbr_leQ25_n_episodes,c1_tbr_leQ25_eps_per_min,c1_tbr_leQ25_mean_sustain_s,c1_tbr_leQ25_median_sustain_s,c1_tbr_leQ25_max_sustain_s,c1_tbr_leQ25_total_time_focus_s,c1_tbr_leQ25_first_reach_s,c1_tbr_leQ25_mean_gap_s,c1_tbr_leQ25_median_gap_s,c1_tbr_leQ33_prop_focus,c1_tbr_leQ33_n_episodes,c1_tbr_leQ33_eps_per_min,c1_tbr_leQ33_mean_sustain_s,c1_tbr_leQ33_median_sustain_s,c1_tbr_leQ33_max_sustain_s,c1_tbr_leQ33_total_time_focus_s,c1_tbr_leQ33_first_reach_s,c1_tbr_leQ33_mean_gap_s,c1_tbr_leQ33_median_gap_s,c1_tbr_leQ50_prop_focus,c1_tbr_leQ50_n_episodes,c1_tbr_leQ50_eps_per_min,c1_tbr_leQ50_mean_sustain_s,c1_tbr_leQ50_median_sustain_s,c1_tbr_leQ50_max_sustain_s,c1_tbr_leQ50_total_time_focus_s,c1_tbr_leQ50_first_reach_s,c1_tbr_leQ50_mean_gap_s,c1_tbr_leQ50_median_gap_s,c1_tbr_geQ67_prop_focus,c1_tbr_geQ67_n_episodes,c1_tbr_geQ67_eps_per_min,c1_tbr_geQ67_mean_sustain_s,c1_tbr_geQ67_median_sustain_s,c1_tbr_geQ67_max_sustain_s,c1_tbr_geQ67_total_time_focus_s,c1_tbr_geQ67_first_reach_s,c1_tbr_geQ67_mean_gap_s,c1_tbr_geQ67_median_gap_s,c2_tbr_mean,c2_tbr_median,c2_tbr_std,c2_tbr_iqr,c2_tbr_min,c2_tbr_max,c2_tbr_p25,c2_tbr_p75,c2_tbr_slope,c2_tbr_trend_r,c2_tbr_leQ25_prop_focus,c2_tbr_leQ25_n_episodes,c2_tbr_leQ25_eps_per_min,c2_tbr_leQ25_mean_sustain_s,c2_tbr_leQ25_median_sustain_s,c2_tbr_leQ25_max_sustain_s,c2_tbr_leQ25_total_time_focus_s,c2_tbr_leQ25_first_reach_s,c2_tbr_leQ25_mean_gap_s,c2_tbr_leQ25_median_gap_s,c2_tbr_leQ33_prop_focus,c2_tbr_leQ33_n_episodes,c2_tbr_leQ33_eps_per_min,c2_tbr_leQ33_mean_sustain_s,c2_tbr_leQ33_median_sustain_s,c2_tbr_leQ33_max_sustain_s,c2_tbr_leQ33_total_time_focus_s,c2_tbr_leQ33_first_reach_s,c2_tbr_leQ33_mean_gap_s,c2_tbr_leQ33_median_gap_s,c2_tbr_leQ50_prop_focus,c2_tbr_leQ50_n_episodes,c2_tbr_leQ50_eps_per_min,c2_tbr_leQ50_mean_sustain_s,c2_tbr_leQ50_median_sustain_s,c2_tbr_leQ50_max_sustain_s,c2_tbr_leQ50_total_time_focus_s,c2_tbr_leQ50_first_reach_s,c2_tbr_leQ50_mean_gap_s,c2_tbr_leQ50_median_gap_s,c2_tbr_geQ67_prop_focus,c2_tbr_geQ67_n_episodes,c2_tbr_geQ67_eps_per_min,c2_tbr_geQ67_mean_sustain_s,c2_tbr_geQ67_median_sustain_s,c2_tbr_geQ67_max_sustain_s,c2_tbr_geQ67_total_time_focus_s,c2_tbr_geQ67_first_reach_s,c2_tbr_geQ67_mean_gap_s,c2_tbr_geQ67_median_gap_s,d_tbr_mean,d_tbr_median,d_tbr_std,d_tbr_iqr,d_tbr_min,d_tbr_max,d_tbr_p25,d_tbr_p75,d_tbr_slope,d_tbr_trend_r,d_tbr_leQ25_prop_focus,d_tbr_leQ25_n_episodes,d_tbr_leQ25_eps_per_min,d_tbr_leQ25_mean_sustain_s,d_tbr_leQ25_median_sustain_s,d_tbr_leQ25_max_sustain_s,d_tbr_leQ25_total_time_focus_s,d_tbr_leQ25_first_reach_s,d_tbr_leQ25_mean_gap_s,d_tbr_leQ25_median_gap_s,d_tbr_leQ33_prop_focus,d_tbr_leQ33_n_episodes,d_tbr_leQ33_eps_per_min,d_tbr_leQ33_mean_sustain_s,d_tbr_leQ33_median_sustain_s,d_tbr_leQ33_max_sustain_s,d_tbr_leQ33_total_time_focus_s,d_tbr_leQ33_first_reach_s,d_tbr_leQ33_mean_gap_s,d_tbr_leQ33_median_gap_s,d_tbr_leQ50_prop_focus,d_tbr_leQ50_n_episodes,d_tbr_leQ50_eps_per_min,d_tbr_leQ50_mean_sustain_s,d_tbr_leQ50_median_sustain_s,d_tbr_leQ50_max_sustain_s,d_tbr_leQ50_total_time_focus_s,d_tbr_leQ50_first_reach_s,d_tbr_leQ50_mean_gap_s,d_tbr_leQ50_median_gap_s,d_tbr_geQ67_prop_focus,d_tbr_geQ67_n_episodes,d_tbr_geQ67_eps_per_min,d_tbr_geQ67_mean_sustain_s,d_tbr_geQ67_median_sustain_s,d_tbr_geQ67_max_sustain_s,d_tbr_geQ67_total_time_focus_s,d_tbr_geQ67_first_reach_s,d_tbr_geQ67_mean_gap_s,d_tbr_geQ67_median_gap_s
S04,1,0.41476814964310615,0.0547278119218475,0.534765228595734,0.7820291222987863,0.0145901920593795,3.129423863276988,0.032107396418888795,0.8141365187176751,-0.0024095235273745123,-0.7884109742460469,0.2504118616144975,36,3.569403973389026,4.633621559999738,3.990440999999919,12.998857000000498,115.84053899999344,323.57925200000204,4.734950200000559,3.0153730000012047,0.32948929159802304,31,3.0736534215294395,8.031634999999794,3.963124999999991,26.95098600000017,168.66433499999567,278.64422399999387,5.261149633334183,3.48836799999998,0.500823723228995,26,2.5779028696698525,11.567621666667316,3.0061505000000466,158.71895499999601,277.6229200000156,235.6802419999923,3.6735954400002844,3.0163479999992546,0.32948929159802304,19,1.8838520970664305,10.637109764705617,5.977520999999541,47.90795100000015,180.8308659999955,0.0,2.8812932777776177,2.020403500000036,0.41026253048197603,0.049018142268332204,0.7934328031625625,0.6417774880806384,0.0152155669134958,9.899466785748793,0.0356036378673852,0.6773811259480236,-0.002222448407555725,-0.4761184694171858,0.16440677966101694,43,4.387631606627509,2.56381047619031,1.9898779999998055,6.989934999999548,53.840019999996514,229.48644100000033,6.8455839761902535,4.980442499999782,0.28135593220338984,57,5.816162827389953,2.7873751538459657,1.9859989999993104,11.992050999998128,108.70763099999266,228.47641500000046,4.332483767857036,3.542092000000025,0.5542372881355933,25,2.5509486085043656,12.54453941666592,10.911842999999578,52.895398999995905,301.0689459999821,225.4819930000002,2.561067125000124,2.0084410000003174,0.28983050847457625,32,3.2652142188855877,4.622803800000014,3.011468499998749,15.946552999999696,138.68411400000042,1.9889440000000214,14.395517290322072,2.9828610000001987,-0.0045056191611301255,-0.005709669653515298,0.25866757456682843,-0.1402516342181479,0.0006253748541163,6.770042922471804,0.003496241448496404,-0.13675539276965154,0.00018707511981878736,0.3122925048288611,-0.08600508195348058,7,0.8182276332384828,-2.069811083809428,-2.0005630000001133,-6.0089220000009504,-62.00051899999693,-94.09281100000172,2.1106337761896947,1.9650694999985774,-0.0481333593946332,26,2.7425094058605137,-5.2442598461538275,-1.9771260000006805,-14.958935000002043,-59.956704000003015,-50.16780899999341,-0.9286658654771474,0.05372400000004518,0.05341356490659821,-1,-0.026954261165486937,0.9769177499986039,7.905692499999532,-105.82355600000011,23.44602599996648,-10.198248999992103,-1.1125283150001604,-1.0079069999989372,-0.039658783123446784,13,1.3813621218191572,-6.014305964705603,-2.9660525000007922,-31.961398000000457,-42.146751999995075,1.9889440000000214,11.514224012544455,0.9624575000001627
S06,1,2.0680398550674077,1.9432892533670003,0.8943829781372785,0.947755166152233,0.668065663391638,7.386968782255925,1.5001433075602966,2.4478984737125296,-0.002127991490084656,-0.4044911367191543,0.25084745762711863,35,3.5720073884964703,4.178030037037297,2.985683000000563,25.953694000002713,112.80681100000703,86.82346100000133,11.419836676470826,3.991163499999942,0.3305084745762712,40,4.08229415828168,6.448315625000375,2.497459499999451,37.93967000000424,154.759575000009,24.94594899999935,10.466646025641234,3.9935010000002933,0.5,64,6.531670653250688,5.242056977273017,2.0064440000001014,85.8643910000082,230.65050700001274,10.973639999999715,5.49651701587308,4.968204000000242,0.3305084745762712,62,6.327555945336604,2.8850073695652854,2.0038550000001862,10.994564000001674,132.71033900000313,1.0035810000000254,7.085635524590368,4.982981999999822,1.608349015570105,1.5088852253253142,0.5711291405742345,0.6523592828149885,0.3774386831132645,5.7355229306145565,1.2461519220779114,1.8985112048928998,-0.001334526949949486,-0.3958109974908236,0.48639455782312924,69,7.067373677852307,4.81276962222252,2.9929970000008552,22.964180999995847,216.57463300001342,9.989137999999713,5.253490647058875,3.990722000000318,0.6037414965986394,71,7.272225088804547,5.558358882353197,3.9840270000001965,42.93411199999707,283.47630300001305,9.989137999999713,4.161923542857196,3.0009919999998402,0.7738095238095238,61,6.247968034043343,7.41905937735872,4.000192999999399,44.92639599999711,393.21014700001217,9.989137999999713,3.043186066666741,2.9852700000003267,0.10034013605442177,35,3.5848996916642135,1.405844470588335,0.9993470000000428,3.9890479999999204,23.899356000001696,1.0000630000000061,16.379742647059256,8.981977499999783,-0.4596908394973027,-0.4344040280416861,-0.32325383756304404,-0.29539588333724454,-0.29062698027837347,-1.6514458516413688,-0.2539913854823852,-0.5493872688196297,0.0007934645401351701,0.008680139228330719,0.2355471001960106,34,3.4953662893558364,0.6347395851852227,0.007314000000292253,-2.989513000006866,103.76782200000639,-76.83432300000162,-6.166346029411951,-0.0004414999996242841,0.2732330220223682,31,3.189930930522867,-0.8899567426471782,1.4865675000007457,4.99444199999283,128.71672800000405,-14.956810999999636,-6.304722482784038,-0.9925090000004531,0.27380952380952384,-3,-0.28370261920734485,2.177002400085703,1.9937489999992977,-40.937995000011085,162.55963999999943,-0.9845020000000027,-2.4533309492063387,-1.982933999999915,-0.23016833852184942,-27,-2.7426562536723904,-1.4791628989769503,-1.0045080000001434,-7.005516000001753,-108.81098300000144,-0.003518000000019228,9.294107122468887,3.9989954999999604
S08,1,3.201622919356859,2.3539779881496354,4.576399752531465,2.7749165094583743,0.0679831467201474,51.61755777931083,0.5412896854276286,3.3162061948860027,-0.01098398353421979,-0.40934054742633563,0.25,4,0.4069080246362002,35.93956350000106,28.956243499998664,76.85510300000504,143.75825400000423,434.10286100000405,3.984254333333221,2.9920350000012377,0.3310810810810811,29,2.9500831786124513,16.66457100000057,1.4939149999999444,96.80819000000844,166.6457100000057,0.0,15.11314885714294,11.475920499999873,0.5,51,5.188077314111553,6.607765810811039,1.9999309999997763,98.80773400000851,244.48733500000844,0.0,6.906530859999991,5.4854709999999045,0.3310810810810811,49,4.9846233017934525,3.668378425000026,2.9882439999995682,15.970589000000018,146.73513700000103,1.9937610000000277,8.003867770833518,4.993619999999638,2.061555449461338,2.119953165022876,1.565445018712615,2.914761329972614,0.0517420675215559,7.353765938662661,0.16419039406835093,3.078951724040965,-0.00578876929284693,-0.6371967771408135,0.2976588628762542,2,0.20136558656722023,87.85712500000199,87.85712500000199,120.79630600000382,175.71425000000397,416.2286170000032,3.9881559999996625,3.9881559999996625,0.3745819397993311,30,3.0204837985083035,13.833603500000265,1.0004319999998543,121.8039510000043,193.6704490000037,18.96764799999945,13.21699744827599,4.983580000000067,0.5585284280936454,56,5.638236423882167,7.115667923077094,1.9962590000002933,126.81120800000525,277.51104900000666,0.0,5.789454072727276,3.9946919999997874,0.26755852842809363,52,5.235505250747726,3.173675735294143,1.0148405000001617,26.95275800000229,107.90497500000087,3.9898640000000434,8.39479096078443,3.9885619999999236,-1.1400674698955209,-0.23402482312675943,-3.01095473381885,0.13984482051423974,-0.016241079198591496,-44.26379184064817,-0.37709929135927767,-0.2372544708450377,0.005195214241372859,-0.22785622971447783,0.047658862876254204,-2,-0.20554243806897995,51.91756150000093,58.90088150000332,43.94120299999878,31.955995999999743,-17.87424400000083,0.003901666666441539,0.9961209999984248,0.04350085871824999,1,0.07040061989585222,-2.8309675000003054,-0.49348300000009004,24.995760999995866,27.02473899999802,18.96764799999945,-1.8961514088669507,-6.492340499999806,0.058528428093645446,5,0.45015910977061413,0.5079021122660548,-0.0036719999994829777,28.003473999996743,33.02371399999822,0.0,-1.1170767872727154,-1.490779000000117,-0.06352255265298745,3,0.25088194895427396,-0.4947026897058828,-1.9734034999994066,10.982169000002273,-38.83016200000016,1.9961030000000157,0.3909231899509127,-1.005057999999714
S09,1,1.3391376598394589,1.1378369056054298,0.9038334667834915,0.6454318404239737,0.4082430247914463,11.047572142938067,0.8725226098623119,1.5179544502862856,0.0005593441172706355,0.10484246644883212,0.25,53,5.427835847086996,2.840265696969644,1.9757910000001004,12.968310999999627,93.72876799999824,4.002647000000016,9.349486980769298,5.481701500000767,0.3299319727891156,66,6.759191809580033,3.189357999999936,1.9959839999998934,13.968195999999605,127.57431999999744,4.002647000000016,6.958888784615451,3.9990299999999763,0.5,75,7.680899783613673,3.897877249999946,2.005704999999608,26.929261000000693,218.28112599999696,4.002647000000016,4.913311986486545,3.996964000000361,0.3299319727891156,71,7.271251795154277,2.55811818750005,1.9955599999996139,9.95782599999967,122.7896730000024,0.0,6.501286171428583,3.995476500000649,1.604033639346821,1.0648663827825675,3.967988324908093,1.0276426612773002,0.1613545807379847,65.72610112106837,0.5487777313867143,1.5764203926640143,0.003196173249239645,0.13580487818505932,0.4,28,2.881487264008927,10.283268949999913,3.9950324999999296,96.81290500000331,205.66537899999827,0.0,9.908533851852054,2.9959559999996372,0.4547008547008547,36,3.704769339440049,12.085013947368333,4.990338000000293,96.81290500000331,229.61526499999832,0.0,10.097628114285946,5.97813200000104,0.5401709401709401,45,4.630961674300061,10.406408076923075,3.491605500000304,96.81290500000331,270.56660999999997,0.0,7.101491795454693,5.98594750000035,0.3384615384615385,48,4.939692452586732,4.405370294117689,3.494999500000006,11.98387599999819,149.78259000000142,6.980429999999911,9.027250191489482,3.003735999999776,0.2648959795073622,-0.07297052282286232,3.0641548581246014,0.38221082085332647,-0.2468884440534616,54.6785289781303,-0.32374487847559763,0.05846594237772873,0.0026368291319690098,0.0309624117362272,0.15000000000000002,-25,-2.546348583078069,7.44300325303027,2.019241499999829,83.84459400000368,111.93661100000003,-4.002647000000016,0.5590468710827565,-2.48574550000113,0.12476888191173907,-30,-3.0544224701399836,8.895655947368397,2.994354000000399,82.8447090000037,102.04094500000087,-4.002647000000016,3.1387393296704955,1.9791020000010633,0.04017094017094014,-30,-3.0499381093136115,6.5085308269231295,1.485900500000696,69.88364400000262,52.28548400000301,-4.002647000000016,2.1881798089681475,1.9889834999999891,0.008529565672422856,-23,-2.3315593425675454,1.8472521066176388,1.499439500000392,2.02604999999852,26.992916999999025,6.980429999999911,2.5259640200608997,-0.9917405000008728
S10,2,1.626707858590401,1.5047018681866826,0.6949310170942358,0.5764252315029523,0.6945947122686444,7.654266923519282,1.242692073644061,1.8191173051470133,-0.001317898303250217,-0.32080650185960996,0.2504258943781942,64,6.564190771117329,1.929740139534782,1.0095230000000441,5.985916999999404,82.97882599999562,82.83127600000088,6.622274174603268,3.993908999999462,0.33049403747870526,66,6.7693217327147455,2.7192911276595035,2.000952999999697,9.995683000001122,127.80668299999667,18.97971799999947,6.711184215384711,3.992680999999891,0.5008517887563884,81,8.307803944695369,3.6025171694914717,2.0035929999999382,14.97924799999953,212.54851299999683,17.963551999999506,4.431000925000073,2.996987999999874,0.33049403747870526,63,6.46162529031862,3.2700421500000316,1.997104500000063,17.975254000000078,130.80168600000127,0.0,7.116271983871019,3.9985195000000147,1.1348596352307028,1.0781560342715863,0.3722789716566931,0.40793572037406833,0.3900996676749739,4.05293983962986,0.9111459825401906,1.319081702914259,-0.0003146002369948015,-0.14297003930233365,0.6916524701873935,69,7.076259311703426,6.349008981132174,2.9912339999991673,26.962977999997975,336.49747600000524,0.0,3.640468779411755,2.992965000000069,0.737649063032368,65,6.666041380590184,6.933106603773658,2.9989889999995967,37.93510200000155,367.4546500000039,0.0,3.3842922343750104,2.9916595000004804,0.8875638841567292,42,4.307288276689042,12.26463674358986,5.991326000000697,78.85815400000325,478.32083300000454,0.0,2.603269292682902,2.0026059999999006,0.056218057921635436,21,2.153644138344521,1.3326285555555686,1.0022309999995969,2.9932989999999986,11.993657000000118,0.9973430000000167,27.10616270000031,9.481999499999489,-0.49184822335969813,-0.42654583391509626,-0.32265204543754267,-0.168489511128884,-0.30449504459367055,-3.601327083889422,-0.33154609110387034,-0.5000356022327543,0.0010032980662554153,0.1778364625572763,0.44122657580919933,5,0.512068540586097,4.419268841597392,1.9817109999991231,20.97706099999857,253.51865000000961,-82.83127600000088,-2.981805395191513,-1.000943999999393,0.40715502555366273,-1,-0.10328035212456133,4.213815476114155,0.9980359999998996,27.939419000000427,239.6479670000072,-18.97971799999947,-3.326891981009701,-1.0010214999994105,0.3867120954003408,-39,-4.000515668006327,8.662119574098387,3.987733000000759,63.878906000003724,265.7723200000077,-17.963551999999506,-1.827731632317171,-0.9943819999999732,-0.27427597955706984,-42,-4.307981151974099,-1.937413594444463,-0.994873500000466,-14.98195500000008,-118.80802900000116,0.9973430000000167,19.989890716129292,5.483479999999474
S11,2,1.1524661428608276,1.0248307743993867,0.5857675720190263,0.46431848134134857,0.2852510624980525,7.57959558858036,0.8419645769791346,1.3062830583204832,0.0009759819641433984,0.2817604310193378,0.2504258943781942,62,6.361213875970011,2.422264314285822,1.9854759999998635,8.976864999999066,84.77925100000377,6.979308999999834,7.68985319672169,4.996500999999803,0.33049403747870526,67,6.874214994999851,2.5331004000001247,1.9955185000001023,9.985266999998885,126.65502000000625,0.0,6.593571757576068,4.506025499999851,0.5008517887563884,72,7.38721611402969,4.02676681818199,2.0016140000000178,21.957878000004342,221.47217500000943,0.0,4.89220885915516,3.9839089999999686,0.33049403747870526,65,6.669014547387915,3.218560500000058,2.0034839999997587,14.967672999997944,128.7424200000023,4.969365999999916,7.048160312500345,4.467925500000249,1.9630317633657144,1.2161279704678836,5.961266193877458,0.8673857283769647,0.2282432320721085,113.59331546884636,0.8392657615207092,1.706651489897674,0.003759572241408461,0.10466867831313262,0.2534722222222222,42,4.391044288833742,4.31333750000037,1.9989904999998664,15.974628000000074,103.52010000000888,11.936673999999694,11.18142924390356,6.972504000006097,0.2795138888888889,48,5.018336330095705,4.165875888889234,1.9927290000006224,22.957858000000158,112.47864900000933,4.979790000000005,9.711424127660539,6.021994000002962,0.3697916666666667,59,6.168371739075971,3.749139463414895,1.9959079999994742,26.934131000000264,153.7147180000107,1.982195000000031,7.210318275862827,3.997491500000123,0.5034722222222222,67,7.004761127425255,4.290872365385094,2.974753500000091,25.909244000005913,223.1253630000249,0.0,5.207453348485275,3.958200999999832,0.8105656205048868,0.19129719606849682,5.375498621858432,0.40306724703561614,-0.057007830425943984,106.013719880266,-0.00269881545842543,0.4003684315771907,0.0027835902772650628,-0.17709175270620517,0.0030463278440280295,-20,-1.9701695871362697,1.8910731857145477,0.013514500000002982,6.997763000001008,18.740849000005113,4.957364999999861,3.49157604718187,1.976003000006294,-0.050980148589816365,-19,-1.8558786649041457,1.6327754888891093,-0.002789499999479972,12.972591000001273,-14.17637099999692,4.979790000000005,3.1178523700844707,1.5159685000031118,-0.13106012208972168,-13,-1.2188443749537194,-0.2776273547670951,-0.005706000000543554,4.976252999995921,-67.75745699999874,1.982195000000031,2.3181094167076672,0.013582500000154596,0.17297818474351695,2,0.33574658003733937,1.072311865385036,0.9712695000003322,10.941571000007968,94.38294300002258,-4.969365999999916,-1.8407069640150695,-0.5097245000004174
S12,2,0.8280528695050363,0.7719940875833118,0.36717951203035726,0.4103908450504945,0.2912786601610163,4.11380808575181,0.5844895951150539,0.9948804401655484,-0.0008242843285767349,-0.3820399001996511,0.25042301184433163,45,4.588129167391391,3.8051691111111436,1.9900009999999497,20.958677000004798,102.73956600000088,36.8734029999997,10.201413204545322,4.979420500000131,0.3299492385786802,49,4.995962871159515,4.158969057142926,1.9905039999999303,20.958677000004798,145.56391700000242,36.8734029999997,8.459121458333179,4.005616000000373,0.5008460236886633,51,5.199879723043577,6.787023138888912,2.9891075000002445,51.884783000001335,244.33283300000085,31.89630799999964,6.244920179999884,3.989089499999551,0.3299492385786802,59,6.015547130579824,3.5704626842104568,1.9840529999995145,18.954902000001,135.67758199999736,0.0,7.119000706896551,3.9959840000000213,1.210455780351934,1.0835228022491072,0.5222558729999269,0.5139027727231124,0.4161182798898131,4.072071402455681,0.881153488107208,1.3950562608303203,0.0013013516828244548,0.4251913569851952,0.01854974704890388,9,0.915059410283076,0.9993990000000963,0.9993990000000963,1.0001630000001,1.9987980000001926,36.887312999999686,42.49210100000023,22.432453500000623,0.03541315345699832,12,1.220079213710768,1.1210071249999922,0.9973955000001524,1.9967979999997283,8.968056999999938,35.89174399999969,49.20714345454414,22.9292850000013,0.13659359190556492,43,4.371950515796919,1.5164478399999808,1.0021510000000262,2.99938800000006,37.91119599999952,2.993901000000001,12.981744809523466,5.488274000000317,0.6930860033726813,62,6.303742604172301,7.402676638297541,3.0030979999999943,88.73316899999872,347.9258019999844,6.97240699999991,3.856187032786859,2.994408000000192,0.3824029108468977,0.31152871466579546,0.15507636096956967,0.10351192767261785,0.12483961972879681,-0.04173668329612834,0.296663892992154,0.40017582066477186,0.0021256360114011896,0.8072312571848463,-0.23187326479542775,-36,-3.6730697571083146,-2.8057701111110473,-0.9906019999998534,-19.958514000004698,-100.74076800000068,0.013909999999988543,32.290687795454915,17.45303300000049,-0.2945360851216819,-37,-3.7758836574487464,-3.0379619321429336,-0.9931084999997779,-18.96187900000507,-136.5958600000025,-0.9816590000000076,40.74802199621096,18.923669000000928,-0.36425243178309835,-8,-0.8279292072466582,-5.270575298888931,-1.9869565000002183,-48.885395000001274,-206.42163700000134,-28.902406999999638,6.736824629523582,1.4991845000007658,0.36313676479400114,3,0.2881954735924772,3.832213954087084,1.0190450000004798,69.77826699999773,212.24821999998704,6.97240699999991,-3.262813674109692,-1.0015759999998295
S13,2,0.6844560621524272,0.4588617804073389,0.6819629934867398,0.4965236834870551,0.1416552516970741,4.69674780571734,0.30008729535941125,0.7966109788464664,-0.0024915019015092324,-0.6172345754715102,0.2504258943781942,37,3.799588474103081,4.215816615384483,2.977364500000334,18.936529999999436,109.61123199999656,281.1062479999998,5.3486684722223465,2.9949715000000765,0.33049403747870526,41,4.2103547956277385,5.083926166666657,3.493517000000537,20.93361899999951,152.51778499999972,280.10949499999987,3.791163025000027,2.991820000000189,0.5008517887563884,21,2.1565231880044515,16.015200588235054,6.98050599999948,66.79993000000167,272.25840999999593,78.73713900000125,11.663912600000174,2.002897499999875,0.33049403747870526,31,3.1834389918160952,6.769159708333251,2.9938260000001478,46.83618699999985,162.459832999998,0.0,3.855259866666728,2.982905499999646,0.26439301247287594,0.18496290764877044,0.2585328905556321,0.2276265204354213,0.0340064512360859,3.549686555520486,0.11439616291231935,0.34202268334774066,-0.0007692892979934918,-0.5020406039313017,0.7030716723549488,27,2.7764682578569513,18.2870094285717,2.9941279999999324,231.45143500000114,384.02719800000574,58.816322000000284,5.408905615384528,2.991228999999592,0.7235494880546075,27,2.7764682578569513,19.800517600000227,2.9969859999999855,231.45143500000114,396.01035200000456,57.81016100000028,4.9867135769230355,2.9898534999997395,0.8481228668941979,25,2.57080394246014,29.425219375000044,2.004348500000102,400.9850990000041,470.8035100000007,1.9725939999999937,4.612456750000128,2.9917145000000716,0.052901023890784986,13,1.3368180500792728,1.9955298888889965,1.003431000001001,4.987317999999787,17.959769000000968,0.0,46.378232416667025,4.9724405000002605,-0.4200630496795512,-0.27389887275856845,-0.4234301029311077,-0.2688971630516338,-0.10764880046098821,-1.1470612501968542,-0.1856911324470919,-0.4545882954987257,0.0017222126035157407,0.1151939715402085,0.45264577797675465,-10,-1.02312021624613,14.071192813187217,0.016763499999598253,212.5149050000017,274.4159660000092,-222.28992599999953,0.06023714316218154,-0.0037425000004844833,0.39305545057590224,-14,-1.4338865377707872,14.71659143333357,-0.4965310000005516,210.51781600000163,243.49256700000484,-222.2993339999996,1.1955505519230085,-0.0019665000004494004,0.34727107813780955,4,0.41428075445568835,13.41001878676499,-4.976157499999378,334.1851690000024,198.54510000000477,-76.76454500000125,-7.051455850000046,0.9888170000001963,-0.27759301358792027,-18,-1.8466209417368225,-4.773629819444254,-1.9903949999991468,-41.848869000000064,-144.50006399999705,0.0,42.5229725500003,1.9895350000006147
S14,2,2.172058918772077,1.883853453166819,1.7073127871679392,0.9236427742079685,0.6594344049191014,19.02886169126415,1.4244099130506216,2.34805268725859,0.0020872677541603044,0.20594581858690947,0.2512820512820513,54,5.562746234897553,2.508598810810838,1.9856160000000784,6.9796930000002,92.81815600000101,8.869207999999874,9.070920056604056,3.9914070000005495,0.3299145299145299,59,6.0778153307214,3.260222829268283,1.9970889999999137,11.972094000000425,133.6691359999996,7.882988999999908,7.601620724138213,3.976285999999922,0.5008547008547009,64,6.592884426545247,5.570712000000067,2.0002219999998374,24.95192200000092,228.39919200000276,3.8945360000000466,5.557974587301795,3.987360999999737,0.3299145299145299,64,6.592884426545247,3.2149192250001226,2.000794499999529,12.962006000000315,128.5967690000049,0.0,7.077176095238234,4.981416000000081,1.0056167872785633,0.8477286418694597,0.5619750889226657,0.4505715642841508,0.2654438126248746,4.091286194941962,0.6760048542620944,1.1265764185462452,3.049129292793376e-05,0.009204443055948447,0.8641765704584041,31,3.1703806053335737,18.335831000000496,7.511698500000506,122.69364600000327,476.7316060000129,0.0,3.6649581000002796,2.9591870000008385,0.8964346349745331,21,2.1476771842582276,36.1174620000011,22.892916500000297,128.68190200000305,505.64446800001537,0.0,4.051794050000297,3.039838500000684,0.9219015280135824,15,1.5340551316130195,40.4900319230782,15.897223000002555,190.43608100000225,526.3704150000166,0.0,4.307852428571773,3.039838500000684,0.05263157894736842,15,1.5340551316130195,2.0159058750003815,1.5752209999996865,3.979187000003037,16.127247000003052,10.974106999999792,39.252528285715584,13.876474500001592,-1.1664421314935136,-1.0361248112973591,-1.1453376982452736,-0.4730712099238177,-0.39399059229422684,-14.93757549632219,-0.7484050587885271,-1.2214762687123448,-0.0020567764612323706,-0.19674137553096102,0.6128945191763528,-23,-2.392365629563979,15.827232189189658,5.5260825000004274,115.71395300000307,383.9134500000119,-8.869207999999874,-5.405961956603776,-1.032219999999711,0.5665201050600033,-38,-3.930138146463172,32.85723917073281,20.895827500000383,116.70980800000262,371.9753320000158,-7.882988999999908,-3.5498266741379156,-0.9364474999992378,0.42104682715888153,-49,-5.058829294932227,34.919319923078135,13.897001000002717,165.48415900000134,297.9712230000138,-3.8945360000000466,-1.2501221587300222,-0.947522499999053,-0.2772829509671615,-49,-5.058829294932227,-1.199013349999741,-0.4255734999998424,-8.982818999997278,-112.46952200000186,10.974106999999792,32.17535219047735,8.895058500001511
