calibration time (s),calibration tbr,calibration nai,condition 1 time (s),condition 1 tbr,condition 1 nai,condition 2 time (s),condition 2 tbr,condition 2 nai
2.0143729999999995,29.3980079330588,0.0,2.0097309999999973,31.30886867182495,0.0,2.011961999999999,22.74712869716606,0.0
3.0127589999999955,6.449699273293911,0.0,3.005305999999998,31.55139182221126,0.0,3.0087320000000024,28.223589192572263,0.0
4.019385999999996,2.134753139914286,0.2045454545454545,3.998696999999999,2.010241968122316,0.2297979797979798,4.023163000000002,1.3480037678122048,0.5176767676767676
5.016245999999997,3.2447682434292875,0.06493506493506489,5.008239000000004,5.645180157746017,0.0,5.005672000000004,4.26418473372368,0.0
6.034767999999989,1.712952345256624,0.31565656565656564,6.007225000000003,4.812001958061736,0.0,6.000594000000004,4.666059143582894,0.0
7.002624999999987,1.168841352682209,0.7297979797979799,6.99524700000001,2.399285296740831,0.14610389610389604,7.002604000000006,2.667434958402404,0.12337662337662335
8.029722999999983,0.9462344236242837,0.9999999999999999,8.003840000000014,1.6469249507922168,0.3459595959595959,7.99383700000001,1.7663588211673062,0.30050505050505044
9.002541999999988,0.7738637918216473,0.9999999999999999,9.000215000000019,1.7529712164289393,0.30050505050505044,8.999177000000017,1.9850620539716368,0.2348484848484848
10.00605199999999,0.8474014531821021,0.9999999999999999,9.992035000000019,1.943645647237691,0.25505050505050497,9.997236000000026,1.5881543957907795,0.38131313131313127
10.991026999999997,0.726526606932728,0.9999999999999999,10.995976000000033,1.881142034011402,0.2702020202020201,10.98968700000005,1.2202510437361327,0.6691919191919192
11.990568000000009,0.6465780149431902,0.9999999999999999,11.985581000000035,1.8516961052445904,0.2803030303030303,11.994711000000061,1.0513441410410715,0.8798701298701298
12.996953000000007,0.8425711234224464,0.9999999999999999,12.986098000000041,2.181749290495106,0.1994949494949495,12.991285000000076,1.6160294445158125,0.37626262626262624
13.99788800000001,0.70814779453083,0.9999999999999999,13.984609000000049,2.060180625710911,0.21969696969696967,13.987758000000076,1.4758068900783112,0.4267676767676767
14.988849,0.787218370872731,0.9999999999999999,14.978711000000061,1.634371512401746,0.3560606060606061,14.986592000000078,1.2564612433378914,0.6287878787878788
15.990291000000003,0.8268457488562744,0.9999999999999999,15.98769100000007,1.1329319060080711,0.7853535353535354,15.974317000000095,1.0458306091317833,0.883116883116883
16.983761999999988,0.7157683744039052,0.9999999999999999,16.97809800000003,1.0620604649190144,0.8668831168831168,16.97721600000005,0.9357621031749764,0.9999999999999999
17.984080999999993,2.4783608548588485,0.1396103896103896,17.971532000000025,1.4877279558777896,0.41666666666666674,17.975534000000014,1.0297412678540274,0.9090909090909091
18.980689999999964,5.163226685789511,0.0,18.96599899999999,1.7007629777255913,0.3308080808080808,18.973906999999997,1.1397102655727105,0.7803030303030303
19.98871299999994,3.095235878347619,0.07467532467532463,19.967816999999954,1.4171573496226704,0.452020202020202,19.991566999999996,1.3797558337219948,0.4722222222222222
